8388608;8;1048576;2.900764;3.149852
8388608;16;524288;4.840595;6.097569
8388608;32;262144;8.915567;10.025118
8388608;64;131072;11.118924;13.182153
8388608;128;65536;12.051807;14.302973
8388608;256;32768;12.008773;14.118884
8388608;512;16384;12.705652;14.193490
